title,rating
Bloodshot Reborn Volume ,3.8
Storm of Lightning,4.33
Night Without Stars,4.42
Butterfly in Amber,4.31
The Other Woman,4.08
Betrayal,3.91
The Eyes of Tamburah,4.04
The River of Adventure,4.08
The Escape,4.16
The Bourne Trilogy ,4.29
The Reckoning,4.2
Wizard at Large,4.61
The Mediterranean Caper,3.78
The Lab,3.88
How the West Was Won,3.97
The Iron Jackal,4.3
The Negotiator,3.99
Ringmaster,4.15
Berserk Vol ,4.65
Halo,4.0
Unnatural History,3.43
Gates of Rome,4.13
Forever Scarred,4.01
The Labyrinth Wall,3.97
The Sowing,4.2
Blood Trail,4.25
Sweet Revenge,4.25
The Matadors Crown,3.68
Hostage,4.35
Dead Rage,3.74
The Stolen,3.64
Bring It,4.37
Annihilation Book One,3.98
Deep Zone,4.44
Battle of the Ampere,4.32
The Prophecy,3.97
Devils Playground,4.47
Redemption,4.55
Bloodshot Volume ,3.6
Attack on Titan,4.53
Om the Secret of Ahbor Valley,4.1
Brimstone,4.01
Adrift,3.7
The Zero Game,3.91
Fall of Hades,4.45
The Tournament,3.9
Clear by Fire,3.89
Assassins Creed,4.04
Flint,4.16
Orphan X,4.09
Infestation,3.93
Wild Fire,4.01
The Edge Chronicles ,4.39
Extinct,3.61
Shock Wave,4.02
Fullmetal Alchemist Vol ,4.52
BZRK,3.68
Berserk Vol ,4.52
Survival,3.99
Viking Warrior,4.03
The Lost Labyrinth,3.69
The Tristan Betrayal,3.84
Invisible City,3.73
Trail of ,3.64
Brainwashed,4.19
Flag in Exile,4.23
Target,3.94
Becoming Noah Baxter,4.32
Nowhere To Run,4.26
The Codex,3.89
Taken,4.29
Plague,3.8
The Mysterious Corridor,4.72
Charmed Vengeance,3.84
Dogs,4.13
Tear of the Gods,3.87
Out of Control,4.0
The Iron Fey Boxed Set,4.54
The Meeting,4.3
The Lost Throne,4.01
Mutineer,3.88
King of the Khyber Rifles,3.69
Resolution,3.98
Point of Contact,3.99
Empire From the Ashes,4.38
Seraph of the End Vol ,4.38
One Way Trip,4.25
The Ark Plan,4.18
The Human Familiar,4.3
Leepike Ridge,3.99
Eyeshield  Vol ,4.3
Betrayal,3.96
Secret Six Vol ,4.18
The Contest,3.85
Bleach Box Set,4.47
The Mark of the Horse Lord,4.17
The Golden Gate,3.7
Outlaw,3.91
Berserk Vol ,4.56
Pandora Hearts Volume ,4.43
The Shadow Man,3.8
Bleach Volume ,4.42
Orphan of Destiny,4.1
The Five Fingers,4.14
Rurouni Kenshin Vol   ,4.39
Jaguar,3.93
Out Of Range,4.23
Burning Desire,3.9
Jellybean the Dragon,4.89
Library of Gold,3.84
Die Abrechnung des Kinderfangers,4.01
The Ring of Earth,4.41
A Draw of Kings,4.34
Jacobs Story,4.56
The Hunters,3.86
Incendiary,4.33
City of Time,3.78
The Case Study of Vanitas Chapter ,4.32
Slaves of Socorro,4.4
Appaloosa,3.98
Evenfall,4.32
Code Zero,4.34
The Empress,3.84
Limitless,4.3
Win,4.46
Beyond the Ice Limit,3.93
The Echelon Vendetta,3.68
Storm Thief,3.91
Punisher Max,4.24
Ice Station,4.1
The Dark Griffin,3.64
Eyeshield  Vol ,4.28
Awakening,3.95
Jubal Sackett,4.2
Resurrection,3.56
The Faithful Spy,4.0
Adrenaline,3.83
The Golden Scarab,3.77
Berserk Vol ,4.59
Conan the Adventurer,4.07
Indian Hill,4.28
Brain Jack,3.88
Hawk Quest,3.99
Two Lies and a Spy,3.81
Blackout,4.33
Midnight Rescue,3.87
False Horizon,3.77
The Geneva Decision,3.64
The Plantation,3.76
The Emperors Tomb,3.96
Scorpion Mountain,4.44
Stealing Light,3.71
Sky Raiders,4.2
Weapon,4.34
The Veteran,3.9
Vampire Zero,3.9
Tiger,3.97
Firefox,3.93
Fire in the Hole,3.91
Pandora Hearts Volume ,4.46
Wired,3.82
Assassin,3.84
Winterkill,4.19
Chaos,3.96
A Perfect Storm,4.22
The Branches of Time,3.69
Midnight Alias,4.01
The Lost Prince,4.21
The Babel Codex,3.96
Lost on a Mountain in Maine,3.87
Green River Rising,3.93
Soft Target,4.19
Deadman Wonderland Vol ,4.23
Reborn  Vol ,4.13
Fun and Games,3.9
The Tomb of Hercules,3.89
Weregild,4.16
The Sisters,3.78
The Mirror King,4.06
The Dark Portal,3.81
Code of Honor,4.32
Make Me,3.98
Without Warning,3.76
Ill Wind,3.6
The Fall,4.22
Comfort to the Enemy and Other Carl Webster Stories,3.8
Semper Fi,4.31
Simon Bloom The Gravity Keeper,3.98
Last of the Breed,4.25
Cats Cradle,4.23
Long Time Gone,4.18
The Defector,4.3
Valhalla Rising,3.94
Kildar,4.17
Force Of Nature,4.31
A Discourse in Steel,4.09
Midnight Games,4.14
The Vanishing Tribe,3.88
Black Site,4.15
Bleach Volume ,4.37
Reborn  Vol ,4.13
The Covenant of Genesis,4.02
The Evertree,4.35
A Wanted Woman,4.01
Society,4.38
Sea of Fire,3.89
Aberrant,3.74
Path of Beasts,4.15
Butterfly,4.01
Bleach Volume ,4.29
The Ninth Day,3.95
The Cobra,3.7
Night of the Hawk,3.97
Armageddon,4.02
Until Death Do Us Part Omnibus ,3.97
Thieves Like Us,3.66
Chrono Crusade Vol ,4.25
Stealing Some Time,4.17
Show No Mercy,3.99
The Devils Chord,3.87
The Secret of Excalibur,4.01
Thunderbolts Volume ,3.1
Edgeland,3.53
Tom Clancy Support and Defend,4.15
Auslander,3.85
Execution,4.39
The Nights Dawn Trilogy,4.54
The Book of Lies,3.91
In Gallant Company,4.13
Bleach Volume ,4.36
The Traitors Smile,3.8
The Twisted Claw,3.83
The Janson Directive,3.87
Black Cat Volume ,4.08
The Weight of Blood,3.59
Zoe Undead,4.12
Blind Faith,4.29
Arielle Immortal Fury,4.45
The Fugitive Factor,4.13
The Sacred Vault,4.05
SLAM,4.39
Force  from Navarone,3.82
Bloodshot Volume ,3.72
The Afghan,3.71
Death Sentence,4.29
The Target,4.08
Rumble Tumble,3.99
 Ghost Volume ,4.24
Bleach Volume ,4.37
Command a Kings Ship,4.13
The Sackett Brand,4.18
Napoleons Pyramids,3.54
False Memory,3.74
Game Over,3.95
Kill Me if You Can,4.02
Deadman Wonderland Vol ,4.18
The Doomsday Prophecy,4.01
Siege of Heaven,3.71
Mission Unstoppable,4.13
Rage,4.09
Fugitives,4.23
Divided We Fall,3.97
Finn Mac Cool,3.98
Captains Outrageous,3.91
 Ghost Volume ,4.14
Bleach Volume ,4.3
Bleach Volume ,4.36
Plan B,3.54
Twins,4.0
Winter of the Wolf Moon,3.91
Thief,4.04
Chrno Crusade Vol ,4.01
Total Surrender,4.34
Treasure of Lima,3.86
The Einstein Pursuit,4.06
The Four Legendary Kingdoms,4.3
Halo,3.71
EarthCore,4.06
Bleach Volume ,4.36
Snake Skin,3.85
Man on Fire,4.24
Collision Course,4.01
Mobsters Girl,3.69
The Messenger,4.22
Sherlock Holmes   The Adventure of the Abbey Grange,3.77
The Kill Switch,4.15
The Ten Thousand,4.1
Blood Cursed,3.77
The Secret Crown,3.98
Writing Fight Scenes,4.12
Back Blast,4.51
Ghostman,3.77
Namesake,4.53
Winter Warriors,4.17
Bleach Volume ,4.34
Area ,4.1
The Bourne Deception,4.03
Maximum Ride Vol ,4.39
Jack Reachers Rules,3.38
Time Spike,3.69
Innocent Blood,4.15
Clockwork Doomsday,3.97
The Death Relic,3.94
The Charlemagne Pursuit,3.9
Fire Storm,4.11
Bleach Volume ,4.27
Icefire,3.99
Super Human,4.09
The Mark of the Crown,3.73
More Precious Than Gold,4.12
High Heat,3.95
Vortex,4.28
City of Swords,3.82
The War of Gods,4.48
Sword of God,3.95
Rise and Fall,4.3
Attack on Titan Vol ,4.54
MAFIOSA,4.43
Night School,3.98
The Hit,4.1
The Thing,4.05
Vertical Run,3.93
Bleach Volume ,4.28
The Elephants Tale,4.25
Chance Fortune and the Outlaws,3.95
Keeper of the Grail,3.93
Hurricane Gold,4.15
Deep Down,3.88
Thor,4.23
The Oracles Message,3.75
The Devils Punchbowl,4.08
Sign of the Cross,3.91
Rogue Warrior,4.0
Pacific Vortex ,3.79
Superman,4.02
Mad Dogs,4.27
Dawn of Swords,3.66
Furys Goddess,3.7
Antarktos Rising,3.95
Zeros Return,4.31
The Shadow Project,4.13
The Cowboy and the Cossack,4.25
Stay Alive,4.03
Never Say Genius,4.34
Obsession Mine,4.27
Thorne,4.17
Ramage,3.98
Flight of the Old Dog,4.11
The Book of the Sword,3.64
The General,4.29
Running the Nullarbor,3.79
Point Blanc,4.05
Cradle of Solitude,3.8
The Valhalla Prophecy,4.13
Vinland Saga Volume ,4.38
Secret Histories,4.09
The Extinction Trials,3.92
Liberation Day,3.85
Deep Six,3.9
The Lions Game,4.19
Brians Hunt,4.05
Amazing Agent Luna Vol ,4.02
The Third Caliph,3.83
Air Gear Vol ,3.93
Salt and Stone,4.26
Temple of the Gods,4.15
You Only Die Twice,4.38
The Righteous Men,3.63
Vinland Saga Omnibus Vol ,4.5
Everglades,4.03
Brians Return,3.97
Treasure,3.94
Deaths Head,4.03
Khan,4.33
The Billionaires Curse,3.93
The Blood,4.23
A Dance of Blades,4.02
The Lost Heiress,3.91
Sunken Pyramid,3.82
Indisputable Proof,3.95
Empire of Gold,4.13
The Excalibur Codex,4.03
The Queens Blade,3.92
Vinland Saga Omnibus Vol ,4.49
