title,rating
Slathbogs Gold,4.18
Mystic,4.01
Does My Head Look Big in This,3.65
Girl Missing,3.96
Maximum Security,4.26
Dangerous Angels,4.24
The Pledge,3.79
Dairy Queen,3.74
Something Like Fate,3.7
Peak,3.99
Feed,3.54
Forever   ,3.62
That Summer,3.48
The Blue Girl,3.93
Marcelo in the Real World,3.95
This Dark Endeavor,3.83
Rainbow Boys,3.84
Bloom,3.69
Under the Jolly Roger,4.32
Awaken,3.92
Dragonfly,4.0
Megan Meades Guide to the McGowan Boys,3.93
Earth Girl,3.81
Heaven,3.9
Stranger with My Face,3.9
Blood Feud,4.12
Dark Life,3.9
If You Find Me,4.07
Wicked,4.01
The Lost Days,3.9
Girl Stolen,4.04
Audrey Wait ,3.76
Two Truths and a Lie,3.98
Heartless,4.07
Hana,3.63
The Impossible Knife of Memory,3.92
Ark Angel,4.12
So Much Closer,3.69
Happily Ever After,4.16
Among the Impostors,4.06
The Crow,4.02
Eyes Like Stars,3.72
Street Magic,4.15
Ruined,3.83
Splendor,3.84
Tilt,4.19
Evil Genius,3.8
Once,3.9
The Rivers of Zadaa,4.19
In the Belly of the Bloodhound,4.31
Mystic City,3.75
The Running Dream,4.31
The Invaders,4.4
Whale Talk,3.96
The China Garden,4.1
The Reality Bug,4.16
The Eternal Ones,3.75
A School for Unusual Girls,3.87
Hurt Go Happy,4.26
Thirst No ,4.14
Gossip Girl,3.52
The Thin Executioner,4.16
Heavenly,3.74
Scribbler of Dreams,3.96
Princess Ben,3.75
The It Girl,3.66
The Dead and the Gone,3.84
Five Flavors of Dumb,3.87
The Fate of Ten,4.31
The Raging Quiet,4.22
The Last Princess,3.56
Ghostgirl,3.29
The Book of Luke,3.74
A Beautiful Dark,3.89
Clariel,3.83
Princess in Training,3.71
Ophelia,3.72
Rise of the Elgen,4.3
Keep Holding On,3.85
Shattered,4.23
Dont Die My Love,4.14
Sleepaway Girls,4.07
Six Months Later,3.79
Double Identity,4.02
Midwinterblood,3.7
The Poet X,4.41
Mosquitoland,3.89
The Fever Code,4.1
Retrieving for All Occasions,4.22
The Toll,4.26
When Lightning Strikes,4.05
Imaginary Girls,3.43
Rose Under Fire,4.13
A Certain Slant of Light,3.83
Among the Free,4.14
My Swordhand is Singing,3.64
Luna,3.84
A Very Large Expanse of Sea,4.22
The Goddess Legacy,4.04
Frostblood,3.87
The Chosen One,3.85
Jane,3.59
The Last Little Blue Envelope,3.85
Killer Instinct,4.37
Remember Me,4.05
Vanished,4.19
The Bitter Kingdom,4.21
Dajas Book,4.1
Curse of the Blue Tattoo,4.26
Shades Children,3.9
Breathe,3.69
Perfect,4.21
Private,3.79
Hope Was Here,4.01
Missing You,4.17
Ten Things We Did ,3.73
The Crown of Embers,4.18
The Quirky Tale of April Hale,4.13
The Beast Within ,4.03
Seeing Redd,3.85
Moxie,4.3
Rapture of the Deep,4.26
Soulstice,4.15
Paradise Lost,4.07
The Wake of the Lorelei Lee,4.24
Beautiful Broken Things,3.8
Perfect Cover,3.84
The Faerie Path,3.6
Kids of Appetite,4.02
Mississippi Jack,4.2
The Light,3.98
Christy Miller Collection Vol ,4.49
The Son,4.09
The Den of Shadows Quartet,4.23
Shine,3.83
Mistwood,3.52
The Eye of Minds,3.85
Ash Princess,3.92
Silver Is for Secrets,4.08
Poison,3.93
Absolution,4.01
Killer Spirit,4.01
Defy,3.74
The Traitor,4.16
Once,4.24
Vampire Blood Trilogy,4.2
Dark River,4.29
A List of Cages,4.28
The Maze Runner Series ,4.2
Tangerine,3.61
Witch Child,3.8
Gossamer,3.9
Ill Be There,4.01
Code,4.25
Sea Change,3.62
Handcuffs Kisses and Awkward Situations,4.17
The Serpent King,4.17
Eleventh Grade Burns,4.3
Juliet Immortal,3.53
Out of the Easy,4.02
A Ring of Endless Light,4.16
In Real Life,3.81
Ashfall,3.97
Shut Out,3.75
Faking Delinquency,4.44
Dead Is the New Black,3.97
The Ruby in the Smoke,3.77
Into the Cold Fire,3.95
Deadline,3.93
The Strange Power,3.81
Bloomability,4.04
The Other Side of Dawn,4.22
Pies and Prejudice,4.37
Rumors,3.85
On the Bright Side Im Now the Girlfriend of a Sex God,3.96
The Hourglass Door,3.83
Dead Is So Last Year,4.17
The Moon and More,3.63
Seeds of Rebellion,4.28
Dead Is Just A Rumor,4.24
Candor,3.62
The Realm of Possibility,3.93
Dead Is a State of Mind,4.14
How to Ruin a Summer Vacation,3.95
Blood Ties,4.12
Noggin,3.77
Crewel,3.72
Fins Are Forever,3.91
I Am the Cheese,3.76
The List,3.43
Are These My Basoomas I See Before Me,4.2
The Quillan Games,4.19
Legacy,3.65
The Treatment,4.01
Skinny,3.43
 Reasons to Hate My Father,3.86
Good Bye Def Leppard,4.1
Take Me There,3.64
Cinder,4.45
The White Darkness,3.48
The Carrie Diaries,3.57
The Last Dragonslayer,3.87
A Study in Charlotte,3.78
United as One,4.31
Staying Fat for Sarah Byrnes,3.95
Cold Fire,4.08
Zeroes,3.76
We Are All Made of Molecules,3.87
Troubling a Star,3.85
Carpe Diem,3.95
The Pilgrims of Rayne,4.15
Dragons Keep,3.65
No Safety in Numbers,3.55
Cress,4.63
Under a Painted Sky,3.95
The Other Side of the Island,3.69
What I Saw and How I Lied,3.52
Maximum Ride Forever,4.06
Boys Dont Cry,4.09
Say What You Will,3.67
Dear Martin,4.37
Get Well Soon,3.76
Geek Girl,3.79
ArchEnemy,3.89
Love You Hate You Miss You,3.76
Tenderness,3.7
Perfect Fifths,3.85
Invitation Only,3.96
I Know What You Did Last Summer,3.5
Incantation,3.88
So Not Happening,4.12
Breaking Point,3.99
Lady Smoke,4.05
Never Eighteen,3.79
Variant,3.93
Copper Sun,4.33
Luv Ya Bunches,4.05
Zom B,3.58
LA Candy,3.35
First Step  Forever,4.25
Man vs Beast,4.16
Leftovers,3.82
Summer of Fear,3.82
Accidental Love,3.45
Spark,3.92
Skybreaker,4.25
Jackaby,3.83
The Year of Secret Assignments,3.91
