title,rating
So Long See You Tomorrow,3.92
Herzog,3.77
Improbable,4.12
The Violent Bear It Away,4.12
The Singing Creek Where the Willows Grow,4.25
Captains and the Kings,4.13
The Big Sleep ,4.25
The Thin Man,3.95
Love in the Ruins,3.86
The Collected Poems  ,4.39
The Subterraneans,3.67
Ironweed,3.87
The Warmth of Other Suns,4.39
Lowcountry Boondoggle,4.54
Saint Maybe,3.88
The Rise of Theodore Roosevelt,4.22
A Kiss Before Dying,3.95
Flesh and Blood,4.02
 Love Sonnets,4.39
QED,4.25
Master of the Senate,4.37
The Minds of Billy Milligan,4.3
Oldest Living Confederate Widow Tells All,3.83
The Virginian,3.9
The Instructions,4.06
The Ginger Man,3.64
Little Women,4.04
The Floating Opera and The End of the Road,4.02
A Bright Shining Lie,4.24
Innocent Erendira and Other Stories,3.91
The Snows of Kilimanjaro and Other Stories,3.87
The Man With the Golden Arm,3.89
The New Jim Crow,4.47
Outer Dark,3.88
Libra,3.99
Essays and Lectures,4.31
Howl Kaddish and Other Poems,4.01
The Mosquito Coast,3.83
Something Happened,3.53
The Collected Stories,4.26
Bluebeard,4.04
The Nick Adams Stories,4.04
Trout Fishing in America ,4.15
The Land,4.15
Tales of Edgar Allan Poe,4.26
Shadow Country,4.05
My Year of Rest and Relaxation,3.67
Of Love and Shadows,3.97
The Man Who Fell to Earth,4.05
The Music of Chance,3.91
The Murders in the Rue Morgue,3.9
Alaska,4.13
Will You Please Be Quiet Please,4.24
Pygmy,2.97
Life on the Mississippi,3.89
The Collected Poems,4.21
Julian,4.2
Deadeye Dick,3.82
I Am America ,3.91
Possessing the Secret of Joy,4.08
Streets of Laredo,3.95
The Family,3.81
You Shall Know Our Velocity ,3.63
Sing Unburied Sing,4.02
The Short Stories,4.23
Firmin,3.49
Manchild in the Promised Land,4.35
My Friend Leonard,3.85
Legs,3.8
The White Album,4.15
I am Charlotte Simmons,3.42
Theres No Such Place As Far Away,3.94
Salvage the Bones,3.93
Blue Highways,4.01
Puddnhead Wilson,3.79
The Mambo Kings Play Songs of Love,3.68
The Custom of the Country,4.03
A Man in Full,3.84
Tales of the South Pacific,4.04
Terra Nostra,4.1
Tar Baby,3.94
A Mercy,3.71
Oracle Night,3.79
Up in the Old Hotel,4.33
Cosmopolis,3.23
Giles Goat Boy,3.75
The Murders in the Rue Morgue,3.88
Strange Pilgrims,4.04
The Counterlife,3.92
The Fall of the House of Usher,3.94
The Wasteland Prufrock and Other Poems,4.18
Some Ether,4.15
The Collected Stories of Katherine Anne Porter,3.98
Provinces of Night,4.21
Strangers on a Train,3.78
The Gold Bug,3.75
Rabbit Is Rich,3.91
Killing Mister Watson,3.83
Burning Chrome,4.06
America ,4.01
The Green House,3.73
Primary Colors,3.61
The Last Gentleman,3.87
My Country Tis of Thee,3.82
Dona Flor and Her Two Husbands,4.02
Butchers Crossing,4.13
The Ox Bow Incident,3.84
Independence Day,3.86
If Beale Street Could Talk,4.25
Two Serious Ladies,3.66
Flyy Girl,4.25
The Hamlet,3.87
April ,4.15
Men We Reaped,4.24
Welcome to Hard Times,3.82
The Last Leaf,4.33
Fool on the Hill,4.1
Sweet Thursday,4.1
The Abortion,4.0
One Summer,4.08
A Midnight Clear,4.19
The Other Wes Moore,3.84
Dear Martin,4.37
Jazz,3.83
Oblivion,4.07
Hard Rain Falling,4.14
All My Sons,3.9
Palo Alto,3.02
The Sunlight Dialogues,3.93
The Best Short Stories of Edgar Allan Poe,4.23
The Book of Nightmares,4.22
Parable of the Talents,4.27
The Public Burning,4.03
Blue Angel,3.35
Copper Sun,4.33
The Ghost Writer,3.82
On the Road,4.13
Song of the Silent Snow,3.56
The Memory of Old Jack,4.3
The Collected Poems of Emily Dickinson,4.22
Rule of the Bone,3.88
Things The Grandchildren Should Know,4.27
Black Spring,3.84
All You Zombies,4.08
The Firm,4.09
The Education of Henry Adams,3.65
Cronopios and Famas,4.27
Homicide,4.34
Birds of America,4.11
The Time of Our Singing,4.25
Dying of the Light,3.57
The Old Man Who Read Love Stories,3.92
The Library of Babel,4.44
What Do People Do All Day,4.26
Falling Man,3.22
The Mezzanine,3.83
Intervention,4.25
Great House,3.48
The New Bill James Historical Baseball Abstract,4.25
Passing,3.88
Tobacco Road,3.73
Annabel Lee,4.33
Mama Day,4.18
Half Asleep in Frog Pajamas,3.75
On the Come Up,4.3
The Number of the Beast,3.61
Seize the Day,3.54
Make Lemonade,3.68
The Autumn of the Patriarch,3.86
Home,3.78
Paradise,3.81
The Rose That Grew from Concrete,4.39
Genesis,4.34
The Names,3.64
Cities of the Red Night,3.77
Timequake,3.72
The Nickel Boys,4.27
The Gold Bug Variations,4.12
City of Glass,3.79
The Broom of the System,3.84
The Iceman Cometh,3.95
Tracks,3.94
Teatro Grottesco,4.1
A Perfect Day for Bananafish,4.32
Close Range,3.99
The Shrinking Man,3.8
Man in the Dark,3.6
The Assistant,3.89
The Song of the Lark,3.89
Brain Droppings,4.11
Humboldts Gift,3.86
The Postman,3.7
Chains,4.1
The Last Picture Show,3.97
The Complete Stories of Truman Capote,4.2
The Complete Poems,4.28
The Fourth Hand,3.31
There are No Children Here,4.28
Old School,3.83
Now Wait for Last Year,3.89
The Iron Heel,3.77
The Collected Poems,4.27
The Souls of Black Folk,4.26
Brazil,3.46
The Colossus of Maroussi,3.99
Although of Course You End Up Becoming Yourself,3.9
Moonwalk,4.3
The American,3.67
Krik,4.13
They Shoot Horses Dont They,3.86
The Collected Stories of Philip K Dick ,4.19
Dinner at the Homesick Restaurant,3.81
A Rose for Emily and Other Stories,4.07
The Garden of Forking Paths,4.33
The Assassination of Jesse James by the Coward Robert Ford,3.91
Hot Water Music,3.91
Benito Cereno,3.59
Jennie Gerhardt,4.05
The Collected Stories,4.23
Sixty Stories,4.19
Rise to Rebellion,4.19
Comanche Moon,4.04
God Bless You Dr Kevorkian,3.85
Bearing the Cross,4.33
Wittgensteins Mistress,3.98
The Second Chronicles of Thomas Covenant,4.02
The Autobiography of Martin Luther King Jr,4.32
Swift as Desire,3.6
Phenomenal Woman,4.56
My Life as a Man,3.72
The Thurber Carnival,4.23
Pale Horse Pale Rider,4.02
Been Down So Long It Looks Like Up To Me,3.79
The Moneychangers,3.89
Rock Springs,4.07
Mao II,3.68
You Cant Go Home Again,4.04
The Magnificent Ambersons,3.77
The Last Convertible,4.23
Little Women Little Men Jos Boys,4.34
Music for Chameleons,4.08
The Civil War Vol ,4.43
The Death of Artemio Cruz,3.86
Everyman,3.59
Searching for Caleb,3.89
Caramelo,3.91
The Curious Case of Benjamin Button,3.55
Leviathan,3.96
A Fans Notes,4.08
Twice Told Tales,3.9
The Complete Peanuts Vol ,4.6
The Class,3.93
A Parchment of Leaves,4.18
Collected Poems,4.24
Diary of an Early American Boy,4.21
The nd Parallel,3.82
The Big Money,4.03
Collected Stories,4.25
The Winthrop Woman,4.09
Black Girl in Paris,3.83
Nightjohn,3.84
The Darkest Child,4.37
Death in the Andes,3.69
Such a Fun Age,3.85
Dirty Havana Trilogy,3.76
Stand Still Like the Hummingbird,4.13
God Knows,3.8
Glory,3.7
The Heart Is Deceitful Above All Things,3.64
Dont Stop the Carnival,3.93
Residence on Earth,4.39
Indigo,4.41
Lost in the Funhouse,3.7
Monster,3.72
Nine Tomorrows,4.15
The White Boy Shuffle,4.1
Dont Make a Black Woman Take Off Her Earrings,4.08
Finding Fish,4.21
The Financier,4.28
The ,3.98
Julio Cortazar,4.4
Torture the Artist,4.19
What Makes Sammy Run,4.09
The First Bad Man,3.61
The Fifties,4.24
Lonesome Traveler,3.77
The Moon Is Down,3.9
August,4.19
Maggie Cassidy,3.61
Sailing Alone Around the Room,4.23
The Supremes at Earls All You Can Eat,3.97
Cane,3.87
If I Grow Up,4.12
Despair,3.92
In Dubious Battle,3.9
Timbuktu,3.69
The Labyrinth of Solitude and Other Writings,4.15
The Star Rover,4.25
Fup,4.08
The Living Blood,4.34
