title,rating
Fallen,4.2
Geralds Game,3.53
Point of Impact,4.27
Angels Fall,4.01
Velocity,3.86
A Prisoner of Birth,4.15
Rock Chick Regret,4.54
Cross,4.01
Finders Keepers,4.04
Beautifully Damaged,3.98
The Naturalist,4.03
From the Corner of His Eye,4.03
Clear and Present Danger,4.11
The Best Laid Plans,3.7
I Am Her,3.94
Reckless Endangerment,4.01
Twisted,3.83
Suit,4.16
Desires of the Dead,4.06
Monster,3.82
Heartsick,3.93
Divine Justice,4.18
Abuse,4.07
At Peace,4.47
The Wife Between Us,3.84
Conduit,3.94
The Devils Star,4.05
Made,4.53
The Late Show,4.05
The Last Templar,3.62
The Coffin Dancer,4.15
Lock Every Door,3.92
Golden Trail,4.31
The Silent Girl,4.12
The Face on the Milk Carton,3.72
The Mephisto Club,4.02
The Girl in the Ice,3.95
Give Me Your Hand,3.3
The Other,4.0
The Midnight Line,4.06
Gentlemen and Players,3.92
Never Never,4.05
All In,4.1
Martin Swans Diary,4.43
Zero at the Bone,4.11
Touch and Geaux,4.5
The Girl Before,3.69
The Ruins,3.58
The Season of Passage,4.16
The Leopard,4.08
The Girl Who Was Supposed to Die,4.05
Roses are Red,4.04
The Last Thing I Remember,4.01
Term Limits,4.31
Holiday in Death,4.31
It Happened One Wedding,4.08
Bad Luck and Trouble,4.18
Seven Deadly Wonders,4.07
Written in Bone,4.14
Noble Beginnings,3.76
The Taking,3.78
Ruthless People,4.02
Absolute Power,4.16
The Winner,4.08
Look Again,3.87
Virgin River,4.06
Rock Chick Redemption,4.42
Red Rabbit,3.7
Stranger with My Face,3.9
Nine Minutes,4.38
Nerve,3.37
Carrion Comfort,3.9
My Sweet Audrina,3.87
Girl Stolen,4.04
The Tin Roof Blowdown,4.17
The Night Manager,3.81
Move the Sun,3.8
Whispers of the Dead,4.08
For You,4.19
Full Tilt,3.92
High Noon,3.98
The Husband,3.81
Improbable,4.12
Sworn to Silence,4.0
Wild Man,4.2
False Memory,3.88
The Visitation,3.94
Monster in His Eyes,4.15
Eaters of the Dead,3.67
Spook Country,3.69
The Lake of Dead Languages,3.79
Carolina Moon,4.06
Children of Paranoia,3.66
Midnight Bayou,3.98
Dont Make Me Beautiful,4.0
Executive Orders,4.07
False Security,4.19
Savages,3.84
A Kiss Before Dying,3.95
Without Fail,4.15
The Cradle Will Fall,3.9
The Day After Tomorrow,4.02
Chaysing Dreams,4.29
The Whisperer,4.15
Last Man Standing,4.04
The Company,4.23
Nine Elms,4.04
Red,4.3
Rock Chick Revenge,4.48
Career of Evil,4.2
Behind Her Eyes,3.76
The Tommyknockers,3.55
Mr Perfect,4.06
Dexter in the Dark,3.56
Black Hills,4.11
Protect and Defend,4.32
The Naked Face,3.54
Beautiful Malice,3.75
Kisscut,4.08
My Soul Belongs to You ,4.16
Odd Hours,3.94
Wild Card,4.18
In a Dark Dark Wood,3.7
Blink,4.17
Six Months Later,3.79
Never Let You Go,3.97
The Odessa File,4.11
The Death of Mrs Westaway,3.82
What You Did,3.84
Drood,3.5
On the Night of the Seventh Moon,3.96
The Bone Church,3.74
The Son,4.06
Baby Teeth,3.63
Torture to Her Soul,4.19
The Fourth Monkey,4.14
Agnes and the Hitman,3.94
Armed and Dangerous,4.49
The Witness,4.21
Elite,4.01
Killer Instinct,4.37
The Secret Life of CeeCee Wilkes,4.1
If There Be Thorns,3.77
Gold Coast,4.08
Honest Illusions,4.02
Reconstructing Amelia,3.83
Craving,3.96
An Evil Mind,4.5
Promise Me Light,4.21
The Girl Who Lived,3.87
Airframe,3.71
Tattered on My Sleeve,4.35
The Hypnotist,3.71
Black Ice,3.87
A Perfect Spy,3.99
Memorial Day,4.3
Montana Sky,4.08
Rock Chick Renegade,4.45
The Light,3.98
Dead Simple,4.05
American Assassin,4.23
The Silent Corner,3.95
Pygmy,2.97
What Have You Done,3.84
The Long Way Home,4.26
Frozen Fire,3.62
The Widow,3.5
Before the Fall,3.72
Northern Lights,4.01
A Stranger in the Mirror,3.64
Persuader,4.1
Sidney Sheldons Mistress of the Game,3.77
Shattered Glass,4.07
The Summons,3.7
The Darkest Hour,4.15
Next,3.52
The Judas Strain,4.14
Brutally Beautiful,3.96
Hold Tight,3.94
The Matarese Circle,4.05
A Faint Cold Fear,4.07
The Bone Garden,4.04
Die Trying,4.03
Three Weeks To Say Goodbye,3.88
Zoo,3.49
Whispers,3.92
Shades of Twilight,4.11
Raise the Titanic ,3.98
Hiding in the Shadows,4.12
The Face of Death,4.24
