title,rating
Saga Vol ,4.45
Beyond The Far Side,4.43
Batman and Robin Vol ,4.13
The Melancholy of Haruhi Suzumiya Vol ,3.91
Big Mushy Happy Lump,4.28
Herding Cats,4.19
Tsubasa,4.28
Astonishing X Men Volume ,4.24
The Wolves in the Walls,4.04
Astonishing X Men Volume ,4.33
Johnny The Homicidal Maniac ,4.28
Batman,4.05
Vampire Academy,4.12
Coraline,4.01
Fruits Basket Vol ,4.4
Lenore,4.05
Double Down,4.29
Tsubasa,4.27
Batman,4.16
Calamity Jack,3.9
Simons Cat,4.3
Feynman,3.86
Pride of Baghdad,3.89
Tsubasa,4.29
Fruits Basket Vol ,4.45
Fruits Basket Vol ,4.46
Tsubasa,4.27
Tsubasa,4.28
Tsubasa,4.31
Goodnight Opus,4.44
Fruits Basket Vol ,4.47
Batman,3.21
Egghead; or You Cant Survive on Ideas Alone,4.1
Tsubasa,4.28
Tsubasa,4.33
Fruits Basket Vol ,4.47
Welcome to the Jungle,4.1
Fruits Basket Vol ,4.44
Tsubasa,4.29
Tsubasa,4.29
Tsubasa,4.32
Tsubasa,4.35
Graystripes Adventure,4.46
Fruits Basket Vol ,4.46
Tsubasa,4.38
Fruits Basket Vol ,4.48
Legion of Super Heroes,4.16
Tsubasa,4.4
Tsubasa,4.34
Spike vs Dracula,3.99
Batman Volume ,4.09
Pandora Hearts Volume ,4.47
Hellboy Vol ,4.13
Shenzhen,3.76
Pokemon Adventures Vol ,4.4
Death Note,4.24
The Influencing Machine,3.87
Intron Depot,4.13
Cardcaptor Sakura,4.34
Neon Genesis Evangelion Vol ,4.32
Case Closed Vol ,4.41
Berserk Vol ,4.64
Nuklear Age,3.87
Memories of Emanon,3.97
Homestuck Book One,4.47
La Quinta Camera,3.79
Hetalia,4.34
The Kite Runner,4.37
Lackadaisy,4.48
Friends With Boys,3.84
Avatar,4.46
The Snowman,4.26
Hawkeye Volume ,4.13
The Dark Tower Omnibus,4.45
Senran Kagura,3.25
Homestuck,4.64
Poem Strip,3.83
Mushishi Vol ,4.41
Spill Zone,4.03
Angela,3.8
Monster,4.53
Absolute Y,4.43
Hamlet,3.99
Castle Swimmer,4.59
Heartstopper,4.49
The Property of Hate,4.56
Harleen,4.54
Wrecking Ball,4.46
Saiyuki Reload Vol  ,4.38
To Dance,3.86
Nausicaa of the Valley of Wind,4.69
Cruddy,4.15
The Long Distance Dispatch Between Lydia Goldblatt and Julie Graham Chang,4.18
Fullmetal Alchemist Vol ,4.56
Vampire Knight Vol ,4.24
Neon Genesis Evangelion Vol ,4.31
Case Closed Vol ,4.4
Havoc,4.19
Berserk Vol ,4.54
Hideyuki Kikuchis Vampire Hunter D Volume ,4.12
Kare Kano,3.97
Booster Gold Vol ,4.06
Animal Man Volume ,4.0
Middle School,4.25
Superman,3.92
Avatar,4.4
Berserk Vol ,4.56
Sword Art Online,4.4
No Game No Life Vol ,4.18
The Legend of Zelda,4.27
The Vesuvius Club Graphic Novel ,3.54
Lumberjanes,4.02
Bloodshot Reborn Volume ,3.8
xxxHolic Vol ,4.34
One Trick Pony,3.75
Wires and Nerve,4.14
Red Robin Vol ,4.08
Absolute Y,4.36
Share Your Smile,4.47
Kaguya sama,4.52
The Property of Hate Volume ,4.48
The Best of Pokemon Adventures,4.47
Family Guy,4.0
The Adventures Of Dr McNinja,4.29
Batman,4.28
Avatar Volume ,4.63
Neon Genesis Evangelion Vol ,4.29
Case Closed Vol ,4.38
Berserk Vol ,4.65
MirrorMask,3.87
Runaways Vol ,3.97
Green Lantern,3.93
Sidekicks,4.12
Whatever Gets You Through the Night ,4.54
A Charlie Brown Christmas,4.48
Homestuck Book Two,4.63
Essential Fantastic Four Vol ,4.09
Blacksad,4.32
Gin Tama Vol ,4.13
Wolverine,4.02
 Days of Night Vol ,3.8
The Complete ElfQuest Volume One,4.53
The Complete Peanuts Vol ,4.54
Avatar,4.39
Annihilation Book One,3.98
Chis Sweet Home Volume ,4.56
Zen Pencils,4.43
Bloodshot Volume ,3.6
Attack on Titan,4.53
The Hole of Tank Girl,4.46
Sayonara Zetsubou Sensei,3.87
Soulless,4.13
Lunch Lady and the Author Visit Vendetta,4.18
Small Gods,4.2
Your Lie in April Vol ,4.44
