title,rating
Rooftops of Tehran,4.05
Blood and Chocolate,3.78
The Bane Chronicles,4.15
Love Unscripted,4.02
One Grave at a Time,4.24
Kings Cage,3.99
My Soul to Take,3.88
The Strange and Beautiful Sorrows of Ava Lavender,4.06
Apollyon,4.37
Tell Me Your Dreams,3.96
Vampire Origins   Project Ichorous,3.9
Spellbound in His Arms,3.89
Forsaken,4.1
Plague,4.18
Midnight,3.78
Destroy Me,4.22
Let it Snow,3.76
The Beautiful and Damned,3.75
River Secrets,4.04
Pleasure Unbound,4.05
The Soldiers Wife,3.89
Infinity,4.04
Isla and the Happily Ever After,4.04
The Foxhole Court,4.07
Taking Chances,3.85
The Winter Sea,4.08
Playing for Keeps,4.05
Kings Rising,4.46
The Killing Dance,4.13
Storm Born,3.89
 Little Blue Envelopes,3.63
Tara Road,3.91
Enclave,3.91
The Infinite Sea,3.88
Hotel on the Corner of Bitter and Sweet,4.02
Saga Vol ,4.18
The Call to Serve,4.22
We Are the Ants,4.17
The Change in the Mirror,4.19
Hourglass,3.79
Clockwork Angel; Clockwork Prince; Clockwork Princess,4.67
Demon from the Dark,4.45
The Archived,3.97
Partials,3.93
Say Youre Sorry,4.02
Pride and Prejudice and Zombies,3.3
Midnight Awakening,4.24
Thief,4.37
White Nights,4.02
End of Days,4.08
The Book of Life,4.17
On Chesil Beach,3.59
The Hollow,3.75
The Exiled Queen,4.33
Dreamless,4.19
If You Could See Me Now,3.86
Going Too Far,3.92
Sundays at Tiffanys,3.77
Never Never,4.07
Blankets,4.05
Froi of the Exiles,4.29
The Deal,4.28
Kiss of Crimson,4.15
Midnight Sacrifice,4.23
Slated,4.07
The Nanny Diaries,3.43
Crashing Down to Earth,4.33
Light,4.38
Night Embrace,4.24
Dragon Slippers,4.24
The Two Princesses of Bamarre,4.04
The V Girl,4.02
Circle of Friends,4.03
The Transfer,4.17
Night School,4.03
Radiant Shadows,3.97
Raised by Wolves,3.93
My Wolfs Bane,3.77
Aztec,4.23
Sweet Peril,4.26
Illusions,4.11
Entwined,3.87
Magics Pawn,4.21
Fallen Crest High,4.1
Arrows of the Queen,4.1
Maurice,4.04
What Alice Forgot,4.08
Eona,4.11
Sempre,4.16
Of Love and Other Demons,3.98
My Name Is Memory,3.71
Tigers Destiny,4.39
Nevermore,3.89
Eternal Kiss of Darkness,4.21
The Laughing Corpse,4.12
The Storyteller,4.05
Gabriels Redemption,4.22
These Broken Stars,3.91
The Sugar Queen,3.98
A Fistful of Charms,4.28
Remember Me,3.78
Bloodrose,4.06
Finding Cinderella,4.24
Styxx,4.58
Evoke,4.5
